IA,FREMONT,Fremont-Green Riverside Scott,5
IA,FREMONT,Fremont-Hamburg/Washington,4
IA,FREMONT,Fremont-Riverton,2
IA,FREMONT,Fremont-Sidney,5
IA,HARRISON,Harrison-Precinct #6-Boyer/Lincoln,2
IA,HARRISON,Harrison-Precinct #3-Dunlap,9
IA,HARRISON,Harrison-Precinct #2-Pisgah,3
IA,HARRISON,Harrison-Precinct #9-Jefferson/LaGrange,3
IA,HARRISON,Harrison-Precinct #10 - Logan,8
IA,HARRISON,Harrison-Precinct #1-Little Sioux,2
IA,HARRISON,Harrison-Precinct #5-Magnolia,5
IA,HARRISON,Harrison-Precinct #4-Mondamin,4
IA,HARRISON,Harrison-Precinct #12 - Missouri Valley,15
IA,HARRISON,Harrison-Precinct #11 - St. John,7
IA,HARRISON,Harrison-Precinct #8-Modale,4
IA,HARRISON,Harrison-Precinct #7 - Woodbine,8
IA,HARRISON,Harrison-Precinct #13-Persia,5
IA,JEFFERSON,Jefferson-Blackhawk-Polk-Packwood,1
IA,JEFFERSON,Jefferson-Buchanan Township,2
IA,JEFFERSON,Jefferson-Center-Cedar-Maharishi Vedic City,7
IA,JEFFERSON,Jefferson-Des Moines-Liberty-Libertyville,1
IA,JEFFERSON,Jefferson-Fairfield 1st Ward,8
IA,JEFFERSON,Jefferson-Fairfield 2nd Ward,11
IA,JEFFERSON,Jefferson-Fairfield 3rd Ward,4
IA,JEFFERSON,Jefferson-Fairfield 4th Ward,9
IA,JEFFERSON,Jefferson-Fairfield 5th Ward,7
IA,JEFFERSON,Jefferson-Locust Grove-Batavia,2
IA,JEFFERSON,Jefferson-Penn-Pleasant Plain,1
IA,JEFFERSON,Jefferson-Lockridge-Round Prairie-Walnut-Lockridge City-Coppock,2
IA,LUCAS,Lucas-Chariton City Hall,14
IA,LUCAS,Lucas-Chariton Community Center,13
IA,LUCAS,Lucas-L.C. Extension Office,4
IA,LUCAS,Lucas-Lucas,6
IA,LUCAS,Lucas-Pine Oak Marsh,5
IA,LUCAS,Lucas-City of Russell- Cedar and Washington Townships,6
IA,LUCAS,Lucas-Williamson,7
IA,MAHASKA,Mahaska-AD/MN/PG/UN,4
IA,MAHASKA,Mahaska-BO/ST,3
IA,MAHASKA,Mahaska-CE/HA/WO,9
IA,MAHASKA,Mahaska-E-W DM/JF,4
IA,MAHASKA,Mahaska-GF/LN/MD,8
IA,MAHASKA,Mahaska-Oskaloosa 1st Ward,14
IA,MAHASKA,Mahaska-Oskaloosa 2nd Ward,14
IA,MAHASKA,Mahaska-OS3/UP,18
IA,MAHASKA,Mahaska-OS4/LN,16
IA,MAHASKA,Mahaska-PR/RL,10
IA,MAHASKA,Mahaska-SP/KE,5
IA,MILLS,Mills-Deer Creek/White Cloud,1
IA,MILLS,Mills-Emerson/Hastings/Indian Creek,2
IA,MILLS,Mills-Glenwood Ward 1,4
IA,MILLS,Mills-Glenwood Ward 2,5
IA,MILLS,Mills-Glenwood Ward 3,7
IA,MILLS,Mills-Glenwood Township,4
IA,MILLS,Mills-Henderson/Anderson,1
IA,MILLS,Mills-Malvern/Tabor/Center Twp/Rawles Twp/Silver Creek,8
IA,MILLS,Mills-Oak/St. Mary,8
IA,MILLS,Mills-Pacific Junction/Lyons/Platville,3
IA,MILLS,Mills-Silver City/Ingraham,2
IA,MONONA,Monona-AS-BV-KB-LN-NW FR-TU,7
IA,MONONA,Monona-CN002,4
IA,MONONA,Monona-CP003,15
IA,MONONA,Monona-Fairview- Grant- Lake- Rodney- West Fork- Whiting,11
IA,MONONA,Monona-MH005,8
IA,MONONA,Monona-Onawa Ward 1,6
IA,MONONA,Monona-Onawa Ward 2- NE Franklin,6
IA,MONONA,Monona-Onawa Ward 3,7
IA,MONONA,Monona-Onawa Ward 4,6
IA,MONONA,Monona-SH010,5
IA,MONONA,Monona-St. Clair- Ute,5
IA,MONROE,Monroe-No. 1-Albia First Ward,8
IA,MONROE,Monroe-No. 2-Albia Second Ward,8
IA,MONROE,Monroe-No. 3-Albia Third Ward,8
IA,MONROE,Monroe-No. 4-Albia Fourth Ward,9
IA,MONROE,Monroe-No. 5-Courthouse,16
IA,MONROE,Monroe-No. 6-Lovilia Community Center,10
IA,MONROE,Monroe-No. 7-St. Patrick's Church,6
IA,MONTGOMERY,Montgomery-#1 Gold Fair Building,9
IA,MONTGOMERY,Montgomery-#2 Red Oak Fire Station,11
IA,MONTGOMERY,Montgomery-#3 First Christian Church,11
IA,MONTGOMERY,Montgomery-#4 Elliott Community Building,4
IA,MONTGOMERY,Montgomery-#5 Grant Fire Department,2
IA,MONTGOMERY,Montgomery-#6 Stanton Community Center,5
IA,MONTGOMERY,Montgomery-#7 Villisca Community Building,8
IA,PAGE,Page-Clarinda Ward 1,9
IA,PAGE,Page-Clarinda Ward 2,17
IA,PAGE,Page-Page County Courthouse,11
IA,PAGE,Page-Shenandoah Fire Station,7
IA,PAGE,Page-Essex City Hall,5
IA,PAGE,Page-Shenandoah 1,8
IA,PAGE,Page-Shenandoah 2,9
IA,PAGE,Page-Shenandoah 3,9
IA,POTTAWATTAMIE,Pottawattamie-Avoca,10
IA,POTTAWATTAMIE,Pottawattamie-Carson,4
IA,POTTAWATTAMIE,Pottawattamie-CB 01,9
IA,POTTAWATTAMIE,Pottawattamie-CB 02,13
IA,POTTAWATTAMIE,Pottawattamie-CB 03,11
IA,POTTAWATTAMIE,Pottawattamie-CB 04,11
IA,POTTAWATTAMIE,Pottawattamie-CB 05,12
IA,POTTAWATTAMIE,Pottawattamie-CB 06,15
IA,POTTAWATTAMIE,Pottawattamie-CB 07,15
IA,POTTAWATTAMIE,Pottawattamie-CB 08,17
IA,POTTAWATTAMIE,Pottawattamie-CB 09,13
IA,POTTAWATTAMIE,Pottawattamie-CB 10A,18
IA,POTTAWATTAMIE,Pottawattamie-CB 10B,11
IA,POTTAWATTAMIE,Pottawattamie-CB 11,16
IA,POTTAWATTAMIE,Pottawattamie-CB 12,14
IA,POTTAWATTAMIE,Pottawattamie-CB 13,10
IA,POTTAWATTAMIE,Pottawattamie-CB 14,10
IA,POTTAWATTAMIE,Pottawattamie-CB 15,11
IA,POTTAWATTAMIE,Pottawattamie-CB 16,12
IA,POTTAWATTAMIE,Pottawattamie-CB 17,15
IA,POTTAWATTAMIE,Pottawattamie-CB 18,12
IA,POTTAWATTAMIE,Pottawattamie-CB 19,8
IA,POTTAWATTAMIE,Pottawattamie-CB 20,9
IA,POTTAWATTAMIE,Pottawattamie-CB 21,9
IA,POTTAWATTAMIE,Pottawattamie-Carter Lake 1,7
IA,POTTAWATTAMIE,Pottawattamie-Carter Lake 2,8
IA,POTTAWATTAMIE,Pottawattamie-Crescent,14
IA,POTTAWATTAMIE,Pottawattamie-Garner,13
IA,POTTAWATTAMIE,Pottawattamie-GLWCW,3
IA,POTTAWATTAMIE,Pottawattamie-Hancock,2
IA,POTTAWATTAMIE,Pottawattamie-Lewis 1,11
IA,POTTAWATTAMIE,Pottawattamie-Lewis 2,11
IA,POTTAWATTAMIE,Pottawattamie-Macedonia,1
IA,POTTAWATTAMIE,Pottawattamie-McClelland,3
IA,POTTAWATTAMIE,Pottawattamie-Minden,4
IA,POTTAWATTAMIE,Pottawattamie-Neola,7
IA,POTTAWATTAMIE,Pottawattamie-Oakland,7
IA,POTTAWATTAMIE,Pottawattamie-Treynor,6
IA,POTTAWATTAMIE,Pottawattamie-Underwood,13
IA,POTTAWATTAMIE,Pottawattamie-Walnut,5
IA,RINGGOLD,Ringgold-Athens,10
IA,RINGGOLD,Ringgold-Clinton,6
IA,RINGGOLD,Ringgold-Mount Ayr 1,20
IA,RINGGOLD,Ringgold-Mount Ayr 2,21
IA,RINGGOLD,Ringgold-Tingley,4
IA,RINGGOLD,Ringgold-Union,7
IA,RINGGOLD,Ringgold-Washington,12
IA,SHELBY,Shelby-Therkildsen Center,12
